"Column A Destination ZIP Codes","Column B Label Container To"
"	56533, 56537-56538","	FERGUS FALLS MN 56537"
"	56544, 56593","	FRAZEE MN 56544"
"	56560-56563","	MOORHEAD MN 56560"
"	56601, 56619, 56658","	BEMIDJI MN 56601"
"	56621, 56651","	BAGLEY MN 56621"
"	56626, 56641","	BENA MN 56626"
"	56628, 56639","	BIGFORK MN 56628"
"	56630, 56647, 56663","	BLACKDUCK MN 56630"
"	56634, 56652","	CLEARBROOK MN 56634"
"	56637, 56657, 56659, 56680, 56688","	MARCELL MN 56657"
"	56644, 56646, 56684","	GONVICK MN 56644"
"	56649, 56679","	INTL FALLS MN 56649"
"	56653, 56669","	LITTLEFORK MN 56653"
"	56660-56661","	NORTHOME MN 56661"
"	56678, 56687","	SOLWAY MN 56678"
"	56724, 56737","	MIDDLE RIVER MN 56737"
"	56728, 56740, 56755","	NOYES MN 56740"
"	56741, 56756, 56763","	WARROAD MN 56763"
"	57020, 57055","	CROOKS SD 57020"
"	57043, 57047","	MARION SD 57043"
"	57050, 57057","	NUNDA SD 57050"
"	57101, 57103-57104","	SIOUX FALLS SD 57104"
"	57105-57106","	SIOUX FALLS SD 57106"
"	57107, 57110","	SIOUX FALLS SD 57110"
"	57233, 57249","	LAKE PRESTON SD 57249"
"	57242, 57271","	HAZEL SD 57242"
"	57246, 57252","	MILBANK SD 57252"
"	57256, 57273","	WAUBAY SD 57273"
"	57264-57265","	STOCKHOLM SD 57264"
"	57312, 57379","	ALPENA SD 57312"
"	57314, 57337","	ARTESIAN SD 57314"
"	57325-57326","	CHAMBERLAIN SD 57325"
"	57328, 57344","	CORSICA SD 57328"
"	57329, 57380","	WAGNER SD 57380"
"	57345-57346, 57540","	HIGHMORE SD 57345"
"	57358, 57385","	WOONSOCKET SD 57385"
"	57401-57402, 57474","	ABERDEEN SD 57401"
"	57420, 57472","	SELBY SD 57472"
"	57421, 57432","	CLAREMONT SD 57432"
"	57433, 57449","	COLUMBIA SD 57433"
"	57529, 57533","	GREGORY SD 57533"
"	57532, 57537","	FORT PIERRE  SD 57532"
"	57538, 57571","	HERRICK SD 57538"
"	57547, 57551","	MARTIN SD 57551"
"	57601, 57631, 57658","	MOBRIDGE SD 57601"
"	57620, 57650","	BISON SD 57620"
"	57622-57623","	DUPREE SD 57623"
"	57641, 57659","	MC INTOSH SD 57641"
"	57701-57702","	RAPID CITY SD 57701"
"	57706, 57719","	BOX ELDER SD 57719"
"	57724, 59319","	CAMP CROOK SD 57724"
"	57763, 57782","	OELRICHS SD 57763"
"	57767, 57791","	WASTA SD 57791"
"	57783, 57799","	SPEARFISH SD 57783"
"	58004, 58012, 58079","	CASSELTON ND 58012"
"	58005, 58042","	HARWOOD ND 58042"
"	58008, 58081","	WYNDMERE ND 58081"
"	58009, 58045","	HILLSBORO ND 58045"
"	58040, 58069","	GWINNER ND 58040"
"	58046, 58056, 58065","	HOPE ND 58046"
"	58074-58076","	WAHPETON ND 58075"
"	58103, 58106, 58109","	FARGO ND 58103"
"	58201-58208","	GRAND FORKS ND 58201"
"	58218-58219, 58223","	BUXTON ND 58218"
"	58224, 58259","	MICHIGAN ND 58259"
"	58239, 58282","	WALHALLA ND 58282"
"	58249, 58255, 58281","	LANGDON ND 58249"
"	58301, 58362, 58382","	DEVILS LAKE ND 58301"
"	58310, 58317","	BISBEE ND 58317"
"	58339, 58365","	ROCKLAKE ND 58365"
"	58353, 58363","	MYLO ND 58353"
"	58401-58402, 58405, 58476","	JAMESTOWN ND 58401"
"	58418, 58422","	BOWDON ND 58418"
"	58430, 58444","	GOODRICH ND 58444"
"	58479-58480","	SANBORN ND 58480"
"	58502, 58507","	BISMARCK ND 58502"
"	58505-58506","	BISMARCK ND 58505"
"	58528, 58538","	FORT YATES ND 58538"
"	58532, 58572","	STERLING ND 58572"
"	58535, 58564, 58569","	FLASHER ND 58535"
"	58549, 58561","	NAPOLEON ND 58561"
"	58601-58602","	DICKINSON ND 58601"
"	58622, 58627","	BELFIELD ND 58622"
"	58623, 58643","	BOWMAN ND 58623"
"	58630, 58641","	GLADSTONE ND 58630"
"	58701, 58703, 58707, 58768","	MINOT ND 58701"
"	58704-58705","	MINOT AFB ND 58704"
"	58710, 58758","	ANAMOOSE ND 58710"
"	58712, 58736","	DRAKE ND 58736"
"	58801-58802","	WILLISTON ND 58801"
"	59011, 59082","	BIG TIMBER  MT 59011"
"	59301, 59338, 59343, 59345","	MILES CITY MT 59301"
"	59401, 59403-59404, 59414","	GREAT FALLS MT 59401"
"	59601-59602, 59604, 59620, 59624-59626, 59633","	HELENA MT 59601"
"	59701-59703, 59750","	BUTTE MT 59701"
"	59722, 59731, 59733","	DEER LODGE MT 59722"
"	59801, 59803, 59806, 59812","	MISSOULA MT 59801"
"	59802, 59804, 59807-59808","	MISSOULA MT 59804"
"	59835, 59840-59841","	HAMILTON MT 59840"
"	59912-59913, 59919, 59926, 59928","	COLUMBIA FALLS MT 59912"
"	60020, 60041","	FOX LAKE IL 60020"
"	60050-60051","	MCHENRY IL 60050"
"	60079, 60085","	WAUKEGAN IL 60085"
"	60116-60117, 60122, 60128, 60132, 60197, 60199","	CAROL STREAM IL 60199"
"	60120-60121","	ELGIN IL 60120"
"	60137-60138","	GLEN ELLYN IL 60137"
"	60159, 60168, 60196","	SCHAUMBURG IL 60159"
"	60160, 60165","	MELROSE PARK IL 60160"
"	60162-60163","	HILLSIDE IL 60162"
"	60179, 60192, 60195","	HOFFMAN ESTATES IL 60195"
"	60185-60186","	WEST CHICAGO IL 60185"
"	60301-60303","	OAK PARK IL 60301"
"	60403, 60435","	JOLIET IL 60435"
"	60404, 60431","	JOLIET IL 60431"
"	60411-60412","	CHICAGO HEIGHTS IL 60411"
"	60432-60433, 60436","	JOLIET IL 60432"
"	60440, 60490","	BOLINGBROOK IL 60440"
"	60453, 60459","	OAK LAWN IL 60453"
"	60455-60458","	BRIDGEVIEW IL 60455"
"	60463-60465, 60482","	PALOS HILLS IL 60465"
"	61201, 61204, 61299","	ROCK ISLAND IL 61201"
"	61265-61266","	MOLINE IL 61265"
"	61311, 61364","	STREATOR IL 61364"
"	61413, 61468","	ALPHA IL 61413"
"	61420, 61475","	BLANDINSVILLE IL 61420"
"	61435, 61462","	GERLAW IL 61435"
"	61601, 61650-61656","	PEORIA IL 61601"
"	61602-61603","	PEORIA IL 61602"
"	61604, 61606","	PEORIA IL 61604"
"	61610-61611","	PEORIA IL 61611"
"	61613-61614","	PEORIA IL 61614"
"	61727, 61750","	CLINTON IL 61727"
"	61801-61802","	URBANA IL 61801"
"	61820, 61824","	CHAMPAIGN IL 61820"
"	61821, 61826","	CHAMPAIGN IL 61821"
"	61832-61834","	DANVILLE IL 61832"
"	61928, 61957","	GAYS IL 61928"
"	62025-62026","	EDWARDSVILLE IL 62025"
"	62040, 62060","	GRANITE CITY IL 62040"
"	62048, 62084, 62095","	WOOD RIVER IL 62095"
"	62201-62202, 62205","	EAST SAINT LOUIS IL 62201"
"	62203, 62206","	EAST SAINT LOUIS IL 62203"
"	62204, 62207","	EAST SAINT LOUIS IL 62204"
"	62220-62222, 62225","	BELLEVILLE IL 62220"
"	62223, 62226","	BELLEVILLE IL 62223"
"	62233, 62259","	CHESTER IL 62233"
"	62236, 62239","	COLUMBIA IL 62236"
"	62242, 62297","	EVANSVILLE IL 62242"
"	62261, 62277","	PRAIRIE DU ROCHER IL 62277"
"	62305-62306","	QUINCY IL 62305"
"	62311, 62344","	AUGUSTA IL 62311"
"	62320, 62325, 62359","	CAMP POINT IL 62320"
"	62324, 62353, 62375","	MOUNT STERLING IL 62353"
"	62347, 62365","	LIBERTY IL 62347"
"	62363, 62366","	PITTSFIELD IL 62363"
"	62373, 62379","	WARSAW IL 62379"
"	62414, 62444","	BEECHER CITY IL 62414"
"	62422, 62438","	COWDEN IL 62422"
"	62423, 62441","	MARSHALL IL 62441"
"	62510, 62555","	ASSUMPTION IL 62510"
"	62517, 62540","	KINCAID IL 62540"
"	62522-62523, 62525","	DECATUR IL 62522"
"	62524, 62526","	DECATUR IL 62524"
"	62538, 62560","	RAYMOND IL 62560"
"	62546, 62556","	MORRISONVILLE IL 62546"
"	62627, 62655, 62673","	CHANDLERVILLE IL 62627"
"	62650-62651","	JACKSONVILLE IL 62650"
"	62659, 62675","	PETERSBURG IL 62675"
"	62662, 62692","	WAVERLY IL 62692"
"	62701, 62705","	SPRINGFIELD IL 62701"
"	62708, 62794","	SPRINGFIELD IL 62708"
"	62711-62712","	SPRINGFIELD IL 62711"
"	62801, 62882, 62893","	CENTRALIA IL 62801"
"	62806, 62833, 62843","	ALBION IL 62806"
"	62809, 62837","	BARNHILL IL 62809"
"	62901-62903","	CARBONDALE IL 62901"
"	63006, 63017","	CHESTERFIELD MO 63017"
"	63011, 63022, 63024","	BALLWIN MO 63011"
"	63019-63020, 63028, 63030, 63036-63037, 63048, 63065, 63070-63071, 63074, 63089","	FESTUS MO 63028"
"	63032-63033","	FLORISSANT MO 63033"
"	63042, 63044-63045","	HAZELWOOD MO 63042"
"	63060-63061","	LONEDELL MO 63060"
"	63101-63103, 63164, 63169, 63188, 63199","	SAINT LOUIS MO 63101"
"	63104, 63157-63158","	SAINT LOUIS MO 63104"
"	63105, 63117","	SAINT LOUIS MO 63105"
"	63107, 63112, 63115","	SAINT LOUIS MO 63115"
"	63108, 63156","	SAINT LOUIS MO 63108"
"	63111, 63118, 63163","	SAINT LOUIS MO 63118"
"	63113, 63120, 63147","	SAINT LOUIS MO 63113"
"	63126-63128","	SAINT LOUIS MO 63126"
"	63129, 63151","	SAINT LOUIS MO 63129"
"	63134, 63140","	SAINT LOUIS MO 63140"
"	63137-63138","	NORTH COUNTY MO 63137"
"	63150, 63155, 63160, 63166, 63177-63180, 63195, 63197","	SAINT LOUIS MO 63155"
"	63301-63302","	SAINT CHARLES MO 63301"
"	63330, 63343","	ELSBERRY MO 63343"
"	63357, 63378","	MARTHASVILLE MO 63357"
"	63362, 63379","	TROY MO 63379"
"	63430, 63445, 63465, 63472","	KAHOKA MO 63445"
"	63431, 63437, 63450, 63468","	SHELBINA MO 63468"
"	63432, 63442, 63453, 63474","	WYACONDA MO 63474"
"	63433, 63459, 63467","	NEW LONDON MO 63459"
"	63434, 63469","	SHELBYVILLE MO 63469"
"	63454, 63471","	TAYLOR MO 63471"
"	63601, 63624, 63637, 63648, 63653","	PARK HILLS MO 63601"
"	63625, 63654","	LESTERVILLE MO 63654"
"	63626, 63630","	CADET MO 63630"
"	63701-63703","	CAPE GIRARDEAU MO 63701"
"	63747, 63775-63776","	PERRYVILLE MO 63775"
"	63750, 63782, 63787","	ZALMA MO 63787"
"	63755, 63766, 63785","	JACKSON MO 63755"
"	63841, 63936","	DEXTER MO 63841"
"	63901-63902","	POPLAR BLUFF MO 63901"
"	63931, 63935, 63942","	DONIPHAN MO 63935"
"	63934, 63964","	SILVA MO 63964"
"	63939, 63955","	FAIRDEALING MO 63939"
"	64013-64015, 64029","	BLUE SPRINGS MO 64014"
"	64016, 64088","	BUCKNER MO 64016"
"	64024, 64073","	EXCELSIOR SPRINGS MO 64024"
"	64034, 64063, 64081-64082","	LEES SUMMIT MO 64081"
"	64035, 64084-64085","	RICHMOND MO 64085"
"	64037, 64071","	HIGGINSVILLE MO 64037"
"	64040, 64061","	HOLDEN MO 64040"
"	64050-64051, 64056, 64058","	INDEPENDENCE MO 64050"
"	64052-64054","	INDEPENDENCE MO 64054"
"	64055, 64057","	INDEPENDENCE MO 64055"
"	64064, 64086","	LEES SUMMIT MO 64064"
"	64068-64069","	LIBERTY MO 64068"
"	64105-64106, 64108, 64170, 64180, 64184, 64187, 64197-64198, 64999","	KANSAS CITY MO 64108"
"	64109, 64111, 64171","	KANSAS CITY MO 64111"
"	64114, 64145-64149","	KANSAS CITY MO 64114"
"	64116-64117, 64161, 64191","	N KANSAS CITY MO 64116"
"	64119, 64157-64158, 64167","	KANSAS CITY MO 64119"
"	64120, 64123-64128","	KANSAS CITY MO 64127"
"	64129-64130","	KANSAS CITY MO 64129"
"	64133, 64136","	KANSAS CITY MO 64133"
"	64134, 64137","	KANSAS CITY MO 64134"
"	64138-64139","	KANSAS CITY MO 64138"
"	64141, 64179","	KANSAS CITY MO 64141"
"	64151, 64153-64154, 64163-64166","	KANSAS CITY MO 64151"
"	64402, 64438, 64471","	ALBANY MO 64402"
"	64421, 64485","	SAVANNAH MO 64485"
"	64429, 64497","	CAMERON MO 64429"
"	64430, 64436","	CLARKSDALE MO 64430"
"	64444, 64492","	TRIMBLE MO 64492"
"	64456, 64458","	GRANT CITY MO 64456"
"	64463, 64489","	STANBERRY MO 64489"
"	64476, 64486","	SHERIDAN MO 64486"
"	64482, 64496","	ROCK PORT MO 64482"
"	64501, 64505","	SAINT JOSEPH  MO 64501"
"	64502-64504, 64507","	SAINT JOSEPH  MO 64502"
"	64601, 64654","	CHILLICOTHE MO 64601"
"	64632, 64673","	PRINCETON MO 64673"
"	64633, 64668, 64680","	CARROLLTON MO 64633"
"	64642, 64648, 64683, 64686","	TRENTON MO 64683"
"	64645, 64667","	NEWTOWN MO 64667"
"	64656, 64664","	LUDLOW MO 64656"
"	64659, 64688","	MEADVILLE MO 64659"
"	64720, 64725","	ADRIAN MO 64720"
"	64739, 64747","	GARDEN CITY MO 64747"
"	64745, 64779","	RICH HILL MO 64779"
"	64801, 64803","	JOPLIN MO 64803"
"	64831, 64856","	ANDERSON MO 64831"
"	64853, 64866","	STARK CITY MO 64866"
"	64855, 64870","	WEBB CITY MO 64870"
"	64862, 64873","	SARCOXIE MO 64862"
"	64867, 64874","	WHEATON MO 64874"
"	65014, 65066","	OWENSVILLE MO 65066"
"	65018, 65025, 65042, 65050","	CALIFORNIA MO 65018"
"	65026, 65072","	ELDON MO 65026"
"	65036, 65061","	MORRISON MO 65061"
"	65037-65038","	GRAVOIS MILLS MO 65037"
"	65041, 65062","	HERMANN MO 65041"
"	65102-65104, 65106-65108","	JEFFERSON CITY MO 65102"
"	65109-65110","	JEFFERSON CITY MO 65109"
"	65205, 65212, 65215-65218","	COLUMBIA MO 65205"
"	65236, 65246, 65286","	BRUNSWICK MO 65236"
"	65301-65302","	SEDALIA MO 65301"
"	65305, 65336","	KNOB NOSTER MO 65336"
"	65333, 65337","	LA MONTE MO 65337"
"	65401-65402, 65409","	ROLLA MO 65401"
"	65436, 65462","	EDGAR SPRINGS MO 65462"
"	65444, 65483","	HOUSTON MO 65483"
"	65449, 65560","	SALEM MO 65560"
"	65468, 65589","	EUNICE MO 65468"
"	65473, 65584","	FORT LEONARD WOOD MO 65473"
"	65529, 65550","	NEWBURG MO 65550"
"	65543, 65552","	PLATO MO 65552"
"	65604, 65646","	ASH GROVE MO 65604"
"	65606, 65690","	ALTON MO 65606"
"	65607, 65785","	STOCKTON MO 65785"
"	65608, 65715","	AVA MO 65608"
"	65609, 65766","	BAKERSFIELD MO 65609"
"	65612, 65781","	WILLARD MO 65781"
"	65613, 65727","	BOLIVAR MO 65613"
"	65622, 65783","	BUFFALO MO 65622"
"	65625, 65647","	CASSVILLE MO 65625"
"	65627, 65653, 65680, 65740, 65744, 65759, 65771","	FORSYTH MO 65653"
"	65630, 65754","	SPOKANE MO 65754"
"	65632, 65722","	CONWAY MO 65632"
"	65633, 65656","	GALENA MO 65656"
"	65638, 65768","	VANZANT MO 65768"
"	65648, 65725","	FAIR GROVE MO 65648"
"	65650, 65674","	HUMANSVILLE MO 65674"
"	65681, 65686","	KIMBERLING CITY MO 65686"
"	65775, 65788-65790","	WEST PLAINS MO 65775"
"	65801, 65814, 65890, 65898-65899","	SPRINGFIELD MO 65801"
"	65803, 65806","	SPRINGFIELD MO 65803"
"	65804, 65808-65809","	SPRINGFIELD MO 65804"
"	65807, 65810","	SPRINGFIELD MO 65807"
"	66027, 66043, 66048","	LEAVENWORTH KS 66048"
"	66044-66045, 66049","	LAWRENCE KS 66044"
"	66046-66047","	LAWRENCE KS 66046"
"	66050, 66073","	PERRY KS 66073"
"	66051, 66061","	OLATHE KS 66061"
"	66062-66063","	OLATHE KS 66062"
"	66085, 66221, 66223-66224","	STILWELL KS 66085"
"	66101, 66115, 66117-66118","	KANSAS CITY KS 66101"
"	66102, 66110","	KANSAS CITY KS 66102"
"	66103, 66105, 66160","	ROSEDALE KS 66103"
"	66109, 66111-66112","	KANSAS CITY KS 66109"
"	66201, 66250, 66276","	SHAWNEE MISSION KS 66201"
"	66202, 66205","	SHAWNEE MISSION KS 66202"
"	66203, 66216","	SHAWNEE KS 66203"
"	66204, 66251","	SHAWNEE MISSION KS 66204"
"	66207, 66211","	SHAWNEE MISSION KS 66207"
"	66209-66210, 66225","	SHAWNEE MISSION  KS 66209"
"	66212, 66282","	SHAWNEE MISSION KS 66212"
"	66214-66215, 66285","	LENEXA KS 66215"
"	66217-66218, 66220, 66226-66227","	SHAWNEE MISSION KS 66226"
"	66417, 66428","	GOFF KS 66428"
"	66427, 66544","	FRANKFORT KS 66427"
"	66503, 66505-66506","	MANHATTAN KS 66503"
"	66601, 66603, 66606-66607, 66612, 66616, 66618, 66625-66626, 66629, 66636, 66675, 66683, 66699","	TOPEKA KS 66618"
"	66604, 66621-66622, 66647, 66667","	TOPEKA KS 66604"
"	66605, 66609, 66611, 66619-66620, 66624","	TOPEKA KS 66605"
"	66608, 66617","	TOPEKA KS 66608"
"	66610, 66614-66615","	TOPEKA KS 66610"
"	66701, 66738","	FORT SCOTT KS 66701"
"	66711, 66741","	ARCADIA KS 66711"
"	66713, 66739, 66778","	BAXTER SPRINGS KS 66713"
"	66714, 66736","	FREDONIA KS 66736"
"	66725, 66753","	COLUMBUS KS 66725"
"	66732, 66751, 66755","	MORAN KS 66755"
"	66762-66763","	PITTSBURG KS 66762"
"	66769, 66779","	UNIONTOWN KS 66779"
"	66771, 66780","	SAINT PAUL MO 66771"
"	66772, 66775","	STARK KS 66775"
"	66842, 66862","	CASSODAY KS 66842"
"	66930, 66938","	CLYDE KS 66938"
"	67012, 67045","	EUREKA KS 67045"
"	67021, 67124","	PRATT KS 67124"
"	67038, 67102","	DEXTER KS 67038"
"	67055, 67228","	WICHITA KS 67228"
"	67071, 67104, 67143","	MEDICINE LODGE KS 67104"
"	67201-67202, 67214","	WICHITA KS 67202"
"	67204, 67219","	WICHITA KS 67204"
"	67205, 67215, 67223, 67227","	WICHITA KS 67205"
"	67208, 67220, 67260","	WICHITA KS 67208"
"	67209, 67275","	WICHITA KS 67209"
"	67210, 67216","	WICHITA KS 67216"
"	67213, 67217","	WICHITA KS 67217"
"	67276-67277","	WICHITA KS 67276"
"	67401-67402","	SALINA KS 67401"
"	67501-67502, 67504-67505","	HUTCHINSON KS 67501"
"	67548, 67553","	LA CROSSE KS 67548"
"	67637, 67656","	ELLIS KS 67637"
"	67639, 67661","	PHILLIPSBURG KS 67661"
"	67846, 67868","	GARDEN CITY KS 67846"
"	67901, 67905","	LIBERAL KS 67901"
"	68005, 68147","	BELLEVUE NE 68005"
"	68007, 68068","	BENNINGTON NE 68007"
"	68014, 68036","	BRUNO NE 68014"
"	68025-68026","	FREMONT NE 68025"
"	68102, 68108","	OMAHA NE 68108"
"	68103, 68172, 68175-68176, 68178-68179, 68182-68183","	OMAHA NE 68103"
"	68105-68106","	OMAHA NE 68106"
"	68112, 68152","	OMAHA NE 68112"
"	68114, 68124","	OMAHA NE 68124"
"	68116, 68130","	OMAHA NE 68116"
"	68117, 68127, 68157","	RALSTON NE 68127"
"	68118, 68154","	OMAHA NE 68154"
"	68122, 68164","	OMAHA NE 68122"
"	68128, 68133","	PAPILLION NE 68128"
"	68131-68132","	OMAHA NE 68132"
"	68134, 68142","	OMAHA NE 68134"
"	68135-68136, 68138","	OMAHA NE 68138"
"	68137, 68139","	OMAHA NE 68137"
"	68144-68145","	MILLARD HIGHLANDS NE 68144"
"	68309, 68415","	ODELL NE 68415"
"	68323, 68380","	BURCHARD NE 68323"
"	68335, 68452","	DAVENPORT NE 68335"
"	68342, 68440","	DILLER NE 68342"
"	68362, 68370","	HEBRON NE 68370"
"	68420, 68441","	PAWNEE CITY NE 68420"
"	68501, 68583, 68588","	LINCOLN NE 68501"
"	68502, 68512, 68522-68523, 68542","	LINCOLN NE 68502"
"	68503, 68508","	LINCOLN NE 68503"
"	68504-68505, 68507, 68514, 68517, 68527","	LINCOLN NE 68504"
"	68506, 68520","	LINCOLN NE 68506"
"	68510, 68524, 68528, 68532","	LINCOLN NE 68510"
"	68516, 68526","	LINCOLN NE 68516"
"	68521, 68531","	LINCOLN NE 68521"
"	68601-68602","	COLUMBUS NE 68601"
"	68621, 68648-68649, 68659","	NORTH BEND NE 68649"
"	68667, 68669","	ULYSSES NE 68669"
"	68701-68702","	NORFOLK NE 68701"
"	68729, 68789","	CREIGHTON NE 68729"
"	68747, 68765","	OSMOND NE 68765"
"	68751, 68757","	NEWCASTLE NE 68757"
"	68801-68803","	GRAND ISLAND NE 68801"
"	68823, 68837","	BURWELL NE 68823"
"	68834, 68863","	OVERTON NE 68863"
"	68845, 68847-68849","	KEARNEY NE 68845"
"	68901-68902","	HASTINGS NE 68901"
"	68926, 68946","	BEAVER CITY NE 68926"
"	68944, 68954","	HARVARD NE 68944"
"	68949, 68969","	HOLDREGE NE 68949"
"	68952, 68972","	RIVERTON NE 68972"
"	68961, 68964","	NELSON NE 68961"
"	68975, 68979","	SUTTON NE 68979"
"	69101, 69103","	NORTH PLATTE NE 69101"
"	69160, 69162","	SIDNEY NE 69162"
"	69201, 69220","	VALENTINE NE 69201"
"	69211, 69219","	CODY NE 69211"
"	69334, 69353","	BAYARD NE 69334"
"	69343, 69360, 69365","	RUSHVILLE NE 69360"
"	69348, 69354","	HEMINGFORD NE 69348"
"	69361, 69363","	SCOTTSBLUFF NE 69361"
"	70001, 70004","	METAIRIE LA 70001"
"	70002, 70006","	METAIRIE LA 70002"
"	70009-70011","	METAIRIE LA 70009"
"	70037, 70093","	BELLE CHASSE LA 70037"
"	70043-70044","	CHALMETTE LA 70043"
"	70051, 70076","	GARYVILLE LA 70051"
"	70053-70054, 70056","	GRETNA LA 70053"
"	70058-70059","	HARVEY LA 70058"
"	70062-70063, 70097","	KENNER LA 70062"
"	70064-70065","	KENNER LA 70065"
"	70068-70069","	LA PLACE LA 70068"
"	70072-70073","	MARRERO LA 70072"
"	70081, 70091","	PILOTTOWN LA 70081"
"	70094, 70096","	WESTWEGO LA 70094"
"	70112, 70162-70163","	NEW ORLEANS LA 70112"
"	70114, 70174","	NEW ORLEANS LA 70114"
"	70115, 70175","	NEW ORLEANS LA 70115"
"	70117, 70177","	NEW ORLEANS LA 70117"
"	70118, 70178","	NEW ORLEANS LA 70118"
"	70121, 70181","	NEW ORLEANS LA 70121"
"	70123, 70183","	NEW ORLEANS LA 70123"
"	70125, 70185","	NEW ORLEANS LA 70125"
"	70126, 70186","	NEW ORLEANS LA 70126"
"	70127-70128, 70187","	NEW ORLEANS LA 70128"
"	70129, 70189","	NEW ORLEANS LA 70129"
"	70130, 70139, 70170, 70190","	NEW ORLEANS LA 70130"
"	70145-70146","	NEW ORLEANS LA 70145"
"	70150-70154","	NEW ORLEANS LA 70150"
"	70156-70158","	NEW ORLEANS LA 70156"
"	70160-70161, 70165","	NEW ORLEANS LA 70160"
"	70182, 70184","	NEW ORLEANS LA 70182"
"	70301-70302, 70310","	THIBODAUX LA 70301"
"	70360, 70363-70364","	HOUMA LA 70360"
"	70380-70381","	MORGAN CITY LA 70380"
"	70401, 70403","	HAMMOND LA 70401"
"	70421, 70454","	PONCHATOULA LA 70454"
"	70426, 70467","	ANGIE LA 70426"
"	70433-70435","	COVINGTON LA 70433"
"	70448, 70470-70471","	MANDEVILLE LA 70448"
"	70449, 70462","	SPRINGFIELD LA 70462"
"	70458-70459, 70461","	SLIDELL LA 70458"
"	70501, 70507","	LAFAYETTE LA 70501"
"	70508, 70598","	LAFAYETTE LA 70508"
"	70510-70511","	ABBEVILLE LA 70510"
"	70526-70527","	CROWLEY LA 70526"
"	70560, 70562-70563","	NEW IBERIA LA 70560"
"	70570-70571","	OPELOUSAS LA 70570"
"	70601-70602, 70615, 70629","	LAKE CHARLES LA 70601"
"	70605-70607","	LAKE CHARLES LA 70605"
"	70611-70612","	LAKE CHARLES LA 70611"
"	70630, 70647","	IOWA LA 70630"
"	70631-70632, 70643","	CAMERON LA 70631"
"	70637, 70662","	DRY CREEK LA 70637"
"	70652, 70657","	RAGLEY LA 70657"
"	70653, 70660","	MERRYVILLE LA 70653"
"	70663-70665","	SULPHUR LA 70663"
"	70704, 70714","	BAKER LA 70714"
"	70706, 70726-70727","	DENHAM SPRINGS LA 70726"
"	70707, 70737","	GONZALES LA 70707"
"	70723, 70792","	CONVENT LA 70723"
"	70764-70765","	PLAQUEMINE LA 70764"
"	70801-70802, 70825","	BATON ROUGE LA 70801"
"	70805, 70812, 70892","	BATON ROUGE LA 70805"
"	70806, 70896","	BATON ROUGE LA 70806"
"	70807, 70811, 70818, 70874","	BATON ROUGE LA 70807"
"	70808, 70820, 70898","	BATON ROUGE LA 70808"
"	70810, 70836, 70884","	BATON ROUGE LA 70810"
"	70815, 70819","	BATON ROUGE LA 70819"
"	70816-70817, 70827, 70833, 70879","	BATON ROUGE LA 70817"
"	70821-70822","	BATON ROUGE LA 70821"
"	70893-70894","	BATON ROUGE LA 70893"
"	71049-71050","	LOGANSPORT LA 71049"
"	71055, 71058","	MINDEN LA 71055"
"	71105, 71115, 71135","	SHREVEPORT LA 71105"
"	71106, 71136","	SHREVEPORT LA 71106"
"	71108, 71118, 71138, 71148","	SHREVEPORT LA 71108"
"	71109, 71119, 71129, 71149","	SHREVEPORT LA 71109"
"	71111, 71171-71172","	BOSSIER CITY LA 71111"
"	71112-71113","	BOSSIER CITY LA 71112"
"	71202, 71210","	MONROE LA 71202"
"	71209, 71211-71213","	MONROE LA 71211"
"	71220-71221","	BASTROP LA 71220"
"	71270, 71272-71273","	RUSTON LA 71270"
"	71282, 71284","	TALLULAH LA 71282"
"	71291-71292, 71294","	WEST MONROE LA 71291"
"	71301-71303, 71307","	ALEXANDRIA LA 71301"
"	71343, 71377","	JONESVILLE LA 71343"
"	71360-71361","	PINEVILLE LA 71360"
"	71601, 71611","	PINE BLUFF AR 71601"
"	71602, 71612","	PINE BLUFF AR 71602"
"	71603, 71613","	PINE BLUFF AR 71603"
"	71654, 71666","	MC GEHEE AR 71654"
"	71655, 71657","	MONTICELLO AR 71655"
"	71701, 71711","	CAMDEN AR 71701"
"	71753-71754","	MAGNOLIA AR 71753"
"	71801-71802","	HOPE AR 71801"
"	71854, 75504, 75569","	TEXARKANA AR 71854"
"	71901, 71903","	HOT SPRINGS AR 71901"
"	71909-71910","	HOT SPRINGS VLG AR 71909"
"	71913-71914","	HOT SPRINGS AR 71913"
"	71920-71921","	AMITY AR 71921"
"	71923, 71998","	ARKADELPHIA AR 71923"
"	72015, 72018-72019, 72022","	BENTON AR 72015"
"	72016, 72032, 72035","	CONWAY AR 72032"
"	72076, 72078","	JACKSONVILLE AR 72076"
"	72088, 72153","	SHIRLEY AR 72153"
"	72112, 72169","	NEWPORT AR 72112"
"	72114-72115","	NORTH LITTLE ROCK AR 72114"
"	72116, 72190","	NORTH LITTLE ROCK AR 72116"
"	72118, 72199","	NORTH LITTLE ROCK AR 72118"
"	72120, 72124","	NORTH LITTLE ROCK AR 72120"
"	72143, 72145, 72149","	SEARCY AR 72143"
"	72201-72202","	LITTLE ROCK AR 72201"
"	72204, 72210, 72214","	LITTLE ROCK AR 72204"
"	72206, 72216","	LITTLE ROCK AR 72206"
"	72207, 72217","	LITTLE ROCK AR 72207"
"	72209, 72219","	LITTLE ROCK AR 72209"
